P16-DIP,-78801.739,-6894.247,1400.000,1570.7963,0.0000,-3054.3262
P21-DIP,-67804.315,40740.883,1400.000,1570.7963,0.0000,2600.7890
P22-DIP,-62163.432,48917.813,1400.000,1570.7963,0.0000,2474.8770
P18-DIP,-78040.567,12919.544,1400.000,1570.7963,0.0000,2977.5318
P19-DIP,-75805.963,22598.686,1400.000,1570.7963,0.0000,2852.1165
P26-DIP,-30907.895,72814.468,1400.000,1570.7963,0.0000,1972.2224
P27-DIP,-21538.164,76114.073,1400.000,1570.7963,0.0000,1846.8070
P29-DIP,-1932.703,79079.133,1400.000,1570.7963,-0.0000,1595.4797
P28-DIP,-11828.644,78213.348,1400.000,1570.7963,-0.0000,1720.8944
P24-DIP,-48045.088,62840.387,1400.000,1570.7963,0.0000,2223.5493
P25-DIP,-39790.304,68366.486,1400.000,1570.7963,0.0000,2098.1348
P32-DIP,27314.048,74237.372,1400.000,1570.7963,-0.0000,1218.2396
P33-DIP,36403.022,70228.660,1400.000,1570.7963,-0.0000,1092.8249
P34-DIP,44918.010,65112.342,1400.000,1570.7963,-0.0000,966.9123
P35-DIP,52724.512,58969.234,1400.000,1570.7963,-0.0000,841.4975
P30-DIP,7993.843,78697.796,1400.000,1570.7963,-0.0000,1469.5670
P31-DIP,17794.197,77075.361,1400.000,1570.7963,-0.0000,1344.1522
P38-DIP,70730.062,35418.963,1400.000,1570.7963,-0.0000,464.2575
P39-DIP,74611.487,26274.906,1400.000,1570.7963,-0.0000,338.8424
P40-DIP,77316.285,16716.360,1400.000,1570.7963,-0.0000,212.9301
P41-DIP,78801.733,6894.309,1400.000,1570.7963,-0.0000,87.5148
P36-DIP,59699.609,51896.063,1400.000,1570.7963,-0.0000,715.5850
P37-DIP,65733.127,44004.554,1400.000,1570.7963,-0.0000,590.1700
P44-DIP,75805.945,-22598.747,1400.000,1570.7963,0.0000,-289.7247
P45-DIP,72375.844,-31921.495,1400.000,1570.7963,0.0000,-415.1398
P46-DIP,67804.282,-40740.937,1400.000,1570.7963,0.0000,-541.0522
P47-DIP,62163.471,-48917.763,1400.000,1570.7963,0.0000,-666.4672
P42-DIP,79044.442,-3036.593,1400.000,1570.7963,0.0000,-38.3971
P43-DIP,78040.577,-12919.482,1400.000,1570.7963,0.0000,-163.8121
P50-DIP,39790.249,-68366.518,1400.000,1570.7963,0.0000,-1043.7070
P48-DIP,55542.227,-56323.225,1400.000,1570.7963,0.0000,-792.3797
P49-DIP,48045.138,-62840.349,1400.000,1570.7963,0.0000,-917.7947
